cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2013,04/03/2013 13:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3023,CHIPPEWA ST,895916.1,1002888
2013,04/03/2013 14:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4436,HUNT AVE,888749.6,1015580
2013,04/03/2013 15:27,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3100,RAUSCHENBACH AVE,904895.6,1026852
2013,04/03/2013 15:30,182130,DRUGS-POSSESSION/HEROIN,4243,ROSALIE ST,898594.8,1035332
2013,04/03/2013 16:00,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,2700,CHARITON ST,896979.7,999337.4
2013,04/03/2013 17:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4461,S SPRING AVE,890890.3,1000131
2013,04/03/2013 17:15,182250,DRUGS-POSSESSION/COCAINE,3101,CHIPPEWA ST,895696.1,1002918
2013,04/03/2013 17:30,181260,DRUGS-MANUFACTURE/METHAMPHETAMINE,6610,IDAHO AVE,889995.9,992272.1
2013,04/03/2013 17:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5950,DEGIVERVILLE AVE,879384.8,1026850
2013,04/03/2013 18:05,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3916,VIRGINIA AVE,894631.8,1002071
2013,04/03/2013 19:00,182400,DRUGS-POSSESSION/MARIJUANA,4368,GIBSON AVE,889679.6,1017754
2013,04/03/2013 19:22,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4102,CLARENCE AVE,896731.2,1033892
2013,04/03/2013 20:01,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5916,FERRIS AVE,884957.7,1039604
2013,04/03/2013 20:20,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1341,MONTCLAIR AVE,883521.9,1031320
2013,04/03/2013 21:13,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4429,BIRCHER BLVD,897248.1,1037551
2013,04/03/2013 21:15,182250,DRUGS-POSSESSION/COCAINE,5137,WATERMAN BLVD,886181,1025259
2013,04/03/2013 22:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1335,CONVENTION PZ,906642.1,1019670
2013,04/03/2013 22:01,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4268,E SAN FRANCISCO AVE,896887.5,1032741
2013,04/03/2013 22:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4006,KEOKUK ST,890316.9,1002703
2013,04/03/2013 22:30,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1442,SPRUCE ST,905024.1,1016636
2013,04/03/2013 23:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,904,WILMINGTON AVE,890785.4,994272.5
2013,04/03/2013 23:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5823,ETZEL AVE,881574.5,1030687
2013,04/03/2013 23:09,182130,DRUGS-POSSESSION/HEROIN,8800,N BROADWAY,897808.6,1052526
2013,04/03/2013 23:45,182130,DRUGS-POSSESSION/HEROIN,3941,S GRAND BLVD,893146.3,1002098
2013,04/04/2013 00:30,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3911,S COMPTON AVE,894786.9,1002124
2013,04/04/2013 01:00,182250,DRUGS-POSSESSION/COCAINE,942,BATES ST,891091.4,995410.1
2013,04/04/2013 08:30,182400,DRUGS-POSSESSION/MARIJUANA,5511,WABADA AVE,885657.5,1033864
2013,04/04/2013 09:00,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3832,MINNESOTA AVE,895692.3,1002415
2013,04/04/2013 09:15,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5213,ULENA AVE,889090.6,998205.8
2013,04/04/2013 09:38,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,7002,NOTTINGHAM AVE,872288.4,1003338
2013,04/04/2013 10:00,182400,DRUGS-POSSESSION/MARIJUANA,3124,BRANTNER PL,899235.5,1023898
2013,04/04/2013 12:00,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,METROLINK- UNION STA,903758.9,1017190
2013,04/04/2013 12:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5946,HIGHLAND AVE,882556,1035765
2013,04/04/2013 12:11,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3900,ARKANSAS AVE,893622.9,1002338
2013,04/04/2013 12:22,182400,DRUGS-POSSESSION/MARIJUANA,7050,CLAYTON AVE,875678.8,1019531
2013,04/04/2013 13:00,151200,WEAPONS-STATE VIOL/UNLWFL TRANSFER,1200,CLARK AVE,905878.5,1016618
2013,04/04/2013 13:28,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4305,VIRGINIA AVE,893976.6,999674.9
2013,04/04/2013 14:05,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4949,BARNES JEWISH HOSPIT,887396.8,1020150
2013,04/04/2013 15:11,182400,DRUGS-POSSESSION/MARIJUANA,3518,S GRAND BLVD,893530.5,1004900
2013,04/04/2013 15:19,182400,DRUGS-POSSESSION/MARIJUANA,5751,CHAMBERLAIN AVE,881580,1030023
2013,04/04/2013 16:33,182250,DRUGS-POSSESSION/COCAINE,1601,PINE ST,904990.9,1018470
2013,04/04/2013 18:57,182400,DRUGS-POSSESSION/MARIJUANA,4130,S GRAND BLVD,893388.9,1000727
2013,04/04/2013 21:01,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,220,N TUCKER BLVD,0,0
2013,04/04/2013 21:25,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,7874,GERMANIA ST,885933.7,989831.1
2013,04/04/2013 21:45,182130,DRUGS-POSSESSION/HEROIN,2234,JULES ST,900639.9,1010372
2013,04/04/2013 22:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4701,VARRELMANN AVE,887560.1,1000792
2013,04/04/2013 22:29,182250,DRUGS-POSSESSION/COCAINE,1601,ST CHARLES ST,905165.6,1019293
2013,04/05/2013 01:10,182130,DRUGS-POSSESSION/HEROIN,3202,WINNEBAGO ST,895040,1003449
2013,04/05/2013 02:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4747,ADKINS AVE,887547.3,1000251
2013,04/05/2013 02:00,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2738,THOMAS ST,901460.3,1023311
2013,04/05/2013 02:12,182400,DRUGS-POSSESSION/MARIJUANA,6489,MANCHESTER AVE,878056.3,1014720
2013,04/05/2013 03:11,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,7947,N BROADWAY,897029.6,1046977
2013,04/05/2013 08:00,182130,DRUGS-POSSESSION/HEROIN,3924,NEBRASKA AVE,896253.1,1001750
2013,04/05/2013 08:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1446,MORRISON LN,904105.6,1013625
2013,04/05/2013 08:45,182130,DRUGS-POSSESSION/HEROIN,5457,N KINGSHIGHWAY BLVD,895148.9,1040655
2013,4/5/2013 9:00,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4400,MARYLAND AVE,890275.1,1023029
2013,04/05/2013 09:25,182250,DRUGS-POSSESSION/COCAINE,3014,TEXAS AVE,898799.9,1007374
2013,04/05/2013 10:00,182130,DRUGS-POSSESSION/HEROIN,5206,VON PHUL ST,903290,1035611
2013,04/05/2013 11:10,181260,DRUGS-MANUFACTURE/METHAMPHETAMINE,6740,VERMONT AVE,889919.4,991281.7
2013,04/05/2013 13:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3900,NATURAL BRIDGE AVE,899265.3,1030599
2013,04/05/2013 13:45,182130,DRUGS-POSSESSION/HEROIN,0,N BROADWAY / I 70 WE,900410.6,1038048
2013,04/05/2013 14:00,243300,DISORDERLY CONDUCT-OTHR DSTRB/UNNEC NOISE,3855,MINNESOTA AVE,895509.8,1002229
2013,04/05/2013 14:30,182400,DRUGS-POSSESSION/MARIJUANA,1033,LASALLE PARK CT,905636.1,1013686
2013,04/05/2013 16:15,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4969,EMERSON AVE,891323.3,1040956
2013,04/05/2013 16:19,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,358,CHRISTIAN AVE,897750.3,1046815
2013,04/05/2013 17:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2200,WASHINGTON AVE,902803.3,1019964
2013,04/05/2013 17:14,182400,DRUGS-POSSESSION/MARIJUANA,4114,E CARTER AVE,899603.6,1033939
2013,04/05/2013 17:15,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4165,FLORA PL,890688.5,1012503
2013,04/05/2013 17:55,182130,DRUGS-POSSESSION/HEROIN,1222,SPRUCE ST,906084.9,1016333
2013,04/05/2013 18:34,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4135,OREGON AVE,896165.1,1000299
2013,04/05/2013 19:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3138,MAURY AVE,886880.4,1008824
2013,04/05/2013 19:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4548,CLARENCE AVE,898610.6,1036225
2013,04/05/2013 20:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,701,CHESTNUT ST,908113.4,1017396
2013,04/05/2013 20:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4344,MCREE AVE,889451.3,1014521
2013,04/05/2013 20:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5147,WATERMAN BLVD,886087,1025271
2013,04/05/2013 20:15,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4700,VIRGINIA AVE,893519.3,997052.7
2013,04/05/2013 22:45,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3700,N 2ND ST,907735.8,1030512
2013,04/05/2013 23:15,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4202,ATHLONE AVE,897661.3,1034279
2013,04/05/2013 23:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1603,MCCAUSLAND AVE,875019.3,1015990
2013,04/05/2013 23:55,182400,DRUGS-POSSESSION/MARIJUANA,300,N. 8TH ST,0,0
2013,04/06/2013 00:15,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4776,ASHLAND AVE,891927.1,1033323
2013,04/06/2013 00:50,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4668,TESSON ST,880674.1,993569.4
2013,04/06/2013 01:32,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,2142,FARRAR ST,904206.9,1029350
2013,04/06/2013 02:03,182400,DRUGS-POSSESSION/MARIJUANA,4630,W FLORISSANT AVE,897194.7,1037922
2013,04/06/2013 02:15,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3700,LACLEDE AVE,895201.2,1020147
2013,04/06/2013 04:15,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3331,LEMP AVE,900582.8,1005012
2013,04/06/2013 05:45,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3222,MICHIGAN AVE,895999.8,1006479
2013,04/06/2013 08:19,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5400,DEVONSHIRE AVE,881850.6,1002887
2013,04/06/2013 10:26,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,925,HICKORY ST,906122.1,1013383
2013,04/06/2013 11:56,182130,DRUGS-POSSESSION/HEROIN,8534,N BROADWAY,897551.8,1050474
2013,04/06/2013 13:00,242000,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,3525,MORGANFORD RD,887925.1,1005270
2013,04/06/2013 14:20,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,MARYLAND AVE / N NEW,890528.2,1023101
2013,04/06/2013 16:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4431,LINDELL BLVD,890209.1,1022815
2013,04/06/2013 17:18,182130,DRUGS-POSSESSION/HEROIN,3600,COTTAGE AVE,899312,1026544
2013,04/06/2013 17:55,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4266,W NATURAL BRIDGE AVE,896329.3,1032356
2013,04/06/2013 18:45,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4629,NATURAL BRIDGE AVE,893821.1,1033825
2013,04/06/2013 20:59,182250,DRUGS-POSSESSION/COCAINE,2,POPLAR ST,910021.4,1014572
2013,04/06/2013 21:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3768,NEOSHO ST,890929.3,999339.9
2013,04/06/2013 21:48,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,700,MARKET ST,907919.3,1016804
2013,04/06/2013 22:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3300,RUSSELL AVE,896020.4,1011863
2013,04/06/2013 22:15,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4347,NORFOLK AVE,889405.7,1016522
2013,04/07/2013 00:01,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3438,CRITTENDEN ST,894783.2,1008496
2013,04/07/2013 00:01,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3971,PAGE BLVD,895919.3,1025338
2013,04/07/2013 00:15,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3909,CLEVELAND AVE,892659,1011515
2013,04/07/2013 00:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3915,OREGON AVE,896408.4,1001810
2013,04/07/2013 01:15,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,210,MORGAN ST,910352.8,1018730
2013,04/07/2013 02:15,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3152,OSCEOLA ST,894679.3,998986.9
2013,04/07/2013 09:20,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,814,N 19TH ST,904290.5,1020354
2013,04/07/2013 14:09,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3900,MARCUS AVE,893571.8,1034638
2013,04/07/2013 15:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6947,GRAVOIS AVE,881248.3,996178.8
2013,04/07/2013 16:05,182400,DRUGS-POSSESSION/MARIJUANA,1500,OLIVE ST,905442.8,1018627
2013,04/07/2013 16:45,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,DAVIS ST / PENNSYLVA,887785.8,986868.4
2013,04/07/2013 17:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4950,LOUGHBOROUGH AVE,881156.1,996738.9
2013,04/07/2013 17:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4965,COTE BRILLIANTE AVE,888980.3,1031298
2013,04/07/2013 17:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4544,ADKINS AVE,888510.6,1001368
2013,04/07/2013 19:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2710,BACON ST,899740.6,1026612
2013,04/07/2013 21:15,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2916,KEOKUK ST,896017.3,1001963
2013,04/07/2013 22:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3622,KOSCIUSKO ST,901262.9,1002855
2013,04/07/2013 22:35,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8321,MINNESOTA AVE,887047.1,986792.4
2013,04/07/2013 22:40,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5412,ULENA AVE,889030.6,997699.7
2013,04/08/2013 00:55,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5540,PERSHING AVE,882836.9,1024949
2013,04/08/2013 01:10,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4135,OREGON AVE,896165.1,1000299
2013,04/08/2013 03:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5007,S KINGSHIGHWAY BLVD,883793.9,1001616
2013,04/08/2013 04:25,182130,DRUGS-POSSESSION/HEROIN,3725,MORGANFORD RD,887614.9,1004170
2013,04/08/2013 06:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5827,HARNEY AVE,891613.6,1045483
2013,04/08/2013 09:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4341,MORGANFORD RD,887371.9,1003242
2013,04/08/2013 12:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1300,S BROADWAY,907337,1012536
2013,04/08/2013 12:47,182400,DRUGS-POSSESSION/MARIJUANA,3905,S COMPTON AVE,894791.9,1002155
2013,04/08/2013 13:08,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5929,MIMIKA AVE,891099.8,1048693
2013,04/08/2013 13:17,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,2318,N EUCLID AVE,889963.9,1031284
2013,04/08/2013 14:15,182250,DRUGS-POSSESSION/COCAINE,3957,ASHLAND AVE,898473.9,1030244
2013,04/08/2013 15:25,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3800,HOLLY HILLS BLVD,888586.4,993958.8
2013,04/08/2013 17:59,182130,DRUGS-POSSESSION/HEROIN,2501,N GRAND BLVD,899203.5,1026682
2013,04/08/2013 18:20,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 1ST ST / CHOUTEAU,909079.9,1013084
2013,04/08/2013 18:56,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5036,TENNESSEE AVE,891659.3,996964.1
2013,04/08/2013 19:22,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2917,MICHIGAN AVE,896138.7,1008527
2013,04/08/2013 19:30,182130,DRUGS-POSSESSION/HEROIN,4014,UNION,889786.3,1037035
2013,04/08/2013 19:35,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1312,N 16TH ST,906108.3,1021867
2013,04/08/2013 23:15,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4217,FAIR AVE,898757.2,1033832
2013,04/08/2013 23:55,182250,DRUGS-POSSESSION/COCAINE,336,CHRISTIAN AVE,897918.4,1046933
2013,04/09/2013 00:30,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5103,TERRY AVE,889266.3,1033538
2013,04/09/2013 00:30,182400,DRUGS-POSSESSION/MARIJUANA,4700,BIRCHER BLVD,895152.2,1037234
2013,04/09/2013 01:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5749,MAPLE AVE,881674.5,1029636
2013,04/09/2013 01:35,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5429,GENEVIEVE AVE,892347.6,1043251
2013,04/09/2013 08:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6331,DEVONSHIRE AVE,877820.9,1003563
2013,04/09/2013 08:00,241300,DISORDERLY CONDUCT-PEACE DSTRB/SCHOOL,1033,WHITTIER ST,893423.7,1025396
2013,04/09/2013 08:40,182130,DRUGS-POSSESSION/HEROIN,3024,VINE GROVE AVE,895040.6,1031132
2013,04/09/2013 08:41,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4885,SAN FRANCISCO AVE,892352.3,1035346
2013,04/09/2013 10:31,182250,DRUGS-POSSESSION/COCAINE,205,N 9TH ST,907619.9,1017799
2013,04/09/2013 11:15,182400,DRUGS-POSSESSION/MARIJUANA,8551,CONCORD PL,897013.1,1050526
2013,04/09/2013 11:36,182400,DRUGS-POSSESSION/MARIJUANA,3300,POTOMAC ST,894929.3,1004567
2013,04/09/2013 12:43,182400,DRUGS-POSSESSION/MARIJUANA,6953,GRAVOIS AVE,881196.4,996133.1
2013,04/09/2013 13:08,182400,DRUGS-POSSESSION/MARIJUANA,3405,S JEFFERSON AVE,898532,1004867
2013,04/09/2013 15:23,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4222,E KOSSUTH AVE,897631.7,1033342
2013,04/09/2013 15:33,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4100,UNION BLVD,890037.8,1037350
2013,04/09/2013 16:15,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4223,E KOSSUTH AVE,897631.7,1033342
2013,04/09/2013 16:45,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3951,COOK AVE,895548.7,1025190
2013,04/09/2013 16:45,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4469,LEXINGTON AVE,894641.5,1032889
2013,04/09/2013 16:48,182130,DRUGS-POSSESSION/HEROIN,4612,LOUGHBOROUGH AVE,882101.8,995993.7
2013,04/09/2013 18:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2830,STODDARD ST,901024.9,1022053
2013,04/09/2013 18:46,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4250,OREGON AVE,896220.8,999477.5
2013,04/09/2013 19:35,182400,DRUGS-POSSESSION/MARIJUANA,4309,NORFOLK AVE,889633.6,1016656
2013,04/09/2013 20:55,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4175,CHIPPEWA ST,889186.2,1003827
2013,04/09/2013 21:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3130,GASCONADE ST,894914.5,1000822
2013,04/09/2013 21:20,182130,DRUGS-POSSESSION/HEROIN,420,S 8TH ST,907484.9,1015799
2013,04/09/2013 22:38,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1015,S BROADWAY,907601.5,1013586
2013,04/09/2013 22:45,182130,DRUGS-POSSESSION/HEROIN,5900,WELLS AVE,882070.6,1033737
2013,04/09/2013 22:52,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4956,ALCOTT AVE,891120.4,1040987
2013,04/10/2013 01:00,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,956,MAPLE PL,879657.4,1029619
2013,04/10/2013 01:58,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1000,WASHINGTON AVE,907483,1018737
2013,04/10/2013 02:28,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,8370,N BROADWAY,897449.1,1049251
2013,04/10/2013 07:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3933,S BROADWAY,897890.5,1001421
2013,04/10/2013 08:02,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1515,E JOHN AVE,903595.4,1034011
2013,04/10/2013 08:50,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CITY: @PSB,910087.8,1014403
2013,04/10/2013 10:33,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4050,N 1ST ST,907241.6,1032124
2013,04/10/2013 10:57,182250,DRUGS-POSSESSION/COCAINE,4464,MARYLAND AVE,889831.1,1023144
2013,04/10/2013 11:35,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6421,GRAVOIS AVE,882696.7,997782.1
2013,04/10/2013 12:01,182400,DRUGS-POSSESSION/MARIJUANA,4898,MARGARETTA AVE,892309.3,1035528
2013,04/10/2013 12:11,182400,DRUGS-POSSESSION/MARIJUANA,3035,CASS AVE,899825.3,1024601
2013,04/10/2013 12:15,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5475,CABANNE AVE,883631.8,1028675
2013,04/10/2013 12:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5734,GOODFELLOW PL,885187.4,1037424
2013,04/10/2013 12:50,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3650,NEOSHO ST,891673.9,998854
2013,04/10/2013 15:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3849,GRAVOIS AVE,891583.8,1004871
2013,04/10/2013 15:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6212,ENRIGHT AVE,877435.6,1027989
2013,04/10/2013 15:55,182400,DRUGS-POSSESSION/MARIJUANA,4906,GENEVIEVE AVE,890169.4,1041500
2013,04/10/2013 16:44,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7450,HAMPTON AVE,879164.2,994830.9
2013,04/10/2013 17:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4236,CLEVELAND AVE,890020.3,1011642
2013,04/10/2013 18:03,182400,DRUGS-POSSESSION/MARIJUANA,4122,IOWA AVE,896999.2,1000226
2013,04/10/2013 18:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4423,GIBSON AVE,889056.3,1018119
2013,04/10/2013 18:30,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,611,FASSEN ST,892368.8,995253.8
2013,04/10/2013 19:17,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,6303,ARSENAL ST,878806,1010233
2013,04/10/2013 20:08,182130,DRUGS-POSSESSION/HEROIN,5425,S GRAND BLVD,890673.1,996524.2
2013,04/10/2013 21:36,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3405,JUNIATA ST,894998.4,1007660
2013,04/10/2013 22:23,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4743,BEACON AVE,889861.1,1041116
2013,04/10/2013 23:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8612,HALLS FERRY RD,895810.5,1049854
2013,04/11/2013 00:44,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4909,LINDENWOOD AVE,884939.5,1004326
2013,04/11/2013 02:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1107,SOULARD ST,904124,1011728
2013,04/11/2013 02:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1107,SOULARD ST,904124,1011728
2013,04/11/2013 02:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4228,PECK ST,902703.8,1031779
2013,04/11/2013 07:40,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4202,ATHLONE AVE,897661.3,1034279
2013,04/11/2013 10:13,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4930,LINDELL BLVD,887874.5,1023094
2013,04/11/2013 10:58,182260,DRUGS-POSSESSION/METHAMPHETAMINE,3415,VIRGINIA AVE,894964.8,1005369
2013,04/11/2013 11:00,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2545,E UNIVERSITY ST,903141.3,1027028
2013,04/11/2013 11:13,182400,DRUGS-POSSESSION/MARIJUANA,6000,SHULTE AVE,890714.4,1046294
2013,04/11/2013 11:15,182400,DRUGS-POSSESSION/MARIJUANA,4175,FLAD AVE,890539.8,1012088
2013,04/11/2013 11:20,182130,DRUGS-POSSESSION/HEROIN,2600,IOWA AVE,898493.1,1009551
