cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2009,05/05/2009 04:00,81000,ARSON-1ST DEGREE/SUCCESS,4955,HARNEY AVE,894957.2,1039928
2009,05/07/2009 02:50,82000,ARSON-2ND DEGREE/SUCCESS,5314,SAINT LOUIS AVE,888085.8,1034543
2009,05/09/2009 12:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4343,PRAIRIE AVE,901568.4,1033334
2009,05/09/2009 16:00,81000,ARSON-1ST DEGREE/SUCCESS,200,S 4TH ST,909014.1,1015761
2009,05/11/2009 13:34,82000,ARSON-2ND DEGREE/SUCCESS,5716,FLOY AVE,890018.6,1047645
2009,05/13/2009 21:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3737,NEOSHO ST,891140.8,999489.3
2009,05/14/2009 05:14,81000,ARSON-1ST DEGREE/SUCCESS,4566,FAIR AVE,899847.4,1034837
2009,05/14/2009 19:56,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3701,KEOKUK ST,892556.7,1002569
2009,05/15/2009 21:30,82000,ARSON-2ND DEGREE/SUCCESS,4213,LINTON AVE,900472.6,1032656
2009,05/16/2009 07:45,82000,ARSON-2ND DEGREE/SUCCESS,3904,W FLORISSANT AVE,901133.5,1033769
2009,05/17/2009 03:00,82000,ARSON-2ND DEGREE/SUCCESS,5858,LOTUS AVE,883115.3,1034709
2009,05/18/2009 00:52,82000,ARSON-2ND DEGREE/SUCCESS,4263,BAISCH LA,887816.3,1003713
2009,05/21/2009 01:00,81000,ARSON-1ST DEGREE/SUCCESS,4135,W CARTER AVE,898798.5,1034544
2009,05/25/2009 04:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1735,LUCAS AVE,904716.1,1019888
2009,05/27/2009 10:32,82000,ARSON-2ND DEGREE/SUCCESS,2811,SEMPLE AVE,886577.7,1034628
2009,05/30/2009 03:20,81100,ARSON-1ST DEGREE/ATTEMPT,2836,CHIPPEWA ST,896491.1,1002558
2009,05/31/2009 00:40,82000,ARSON-2ND DEGREE/SUCCESS,5314,SAINT LOUIS AVE,888085.8,1034543
2009,05/31/2009 02:30,82000,ARSON-2ND DEGREE/SUCCESS,4813,NORTHLAND AVE,891007.5,1031934
2009,05/31/2009 05:10,82000,ARSON-2ND DEGREE/SUCCESS,5314,SAINT LOUIS AVE,888085.8,1034543
2009,06/01/2009 22:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,7086,WINONA AVE,872943.4,1005351
2009,06/02/2009 17:00,82000,ARSON-2ND DEGREE/SUCCESS,1330,CLARA AVE,883365.3,1031315
2009,06/05/2009 22:28,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5341,EMERSON AVE,893104.8,1042599
2009,06/07/2009 14:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3001,MAGNOLIA AVE,896989.8,1009274
2009,06/08/2009 23:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3130,CLIFTON AVE,879547.6,1009564
2009,06/11/2009 21:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1518,MALLINCKRODT ST,905795.8,1029138
2009,06/13/2009 05:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4659,LEE AVE,894588.7,1035596
2009,06/15/2009 12:00,81100,ARSON-1ST DEGREE/ATTEMPT,5358,CLAXTON AVE,893466.8,1041446
2009,06/16/2009 00:33,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5946,SHULTE AVE,891009.5,1046128
2009,06/18/2009 01:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5104,WICKLOW PL,893867.9,995645.1
2009,06/18/2009 14:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1436,LAUREL ST,882633.6,1033153
2009,06/19/2009 17:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4226,ELLENWOOD AVE,887599.6,1001846
2009,06/22/2009 01:00,81000,ARSON-1ST DEGREE/SUCCESS,3943,KEOKUK ST,890593.2,1002869
2009,06/26/2009 02:01,83000,ARSON-KNOWINGLY BURNING/SUCCESS,7414,VERMONT AVE,888483.3,989727.7
2009,06/27/2009 22:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,7600,WATER ST,889193,987383.5
2009,06/28/2009 23:50,81000,ARSON-1ST DEGREE/SUCCESS,5020,PAGE BLVD,887883.3,1029124
2009,06/29/2009 09:18,82000,ARSON-2ND DEGREE/SUCCESS,5055,MINERVA AVE,887599.8,1029736
2009,06/29/2009 18:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,0,RIVERVIEW DR / SPRIN,906550.1,1060949
2009,07/01/2009 11:15,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5101,MCREE AVE,886056.6,1015300
2009,07/02/2009 05:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1956,E WARNE AVE,901595.4,1035103
2009,07/03/2009 10:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,2645,RUTGER ST,899876.2,1014859
2009,07/03/2009 22:30,82000,ARSON-2ND DEGREE/SUCCESS,887,WALL ST,896600.6,1051060
2009,07/04/2009 01:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5904,HAMILTON TER,881463.7,1032576
2009,07/04/2009 22:00,82000,ARSON-2ND DEGREE/SUCCESS,5224,GRESHAM AVE,881144.1,997985.6
2009,07/05/2009 02:59,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5955,DRURY LN,892402.6,1048136
2009,07/06/2009 02:00,82000,ARSON-2ND DEGREE/SUCCESS,4036,LABADIE AVE,897381.6,1029414
2009,07/06/2009 17:25,82000,ARSON-2ND DEGREE/SUCCESS,5327,TERRY AVE,887855.9,1034396
2009,07/07/2009 14:55,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1120,BAYARD AVE,889367.1,1027818
2009,07/08/2009 23:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,311,DOVER ST,893023.4,993476.9
2009,07/09/2009 16:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5348,MAFFITT AVE,887332.3,1034113
2009,07/09/2009 21:23,82000,ARSON-2ND DEGREE/SUCCESS,1416,PENROSE ST,905158.3,1031636
2009,07/10/2009 21:00,81000,ARSON-1ST DEGREE/SUCCESS,5410,EMERSON AVE,893473.1,1042238
2009,07/11/2009 19:37,82000,ARSON-2ND DEGREE/SUCCESS,4039,MAFFITT AVE,897092.6,1028957
2009,07/12/2009 14:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4754,ALMA AVE,882070.6,997893
2009,07/14/2009 06:30,81000,ARSON-1ST DEGREE/SUCCESS,3415,MARCUS AVE,892669.3,1033209
2009,07/15/2009 19:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3900,GREER AVE,898530.8,1029211
